1.0|apnic|20110228|1284|20100922|+1000
apnic|*|ipv4|*|1284|summary
apnic||ipv4|157.063.0.0|65536|20040401||
apnic||ipv4|157.64.0.0|1048576|20040401||
apnic||ipv4|157.80.0.0|131072|20040401||
apnic||ipv4|157.82.0.0|65536|20040401||
apnic||ipv4|157.085.0.0|65536|20040401||
apnic||ipv4|157.101.0.0|65536|20040401||
apnic||ipv4|157.102.0.0|131072|20040401||
apnic||ipv4|157.104.0.0|524288|20040401||
apnic||ipv4|157.112.0.0|524288|20040401||
apnic||ipv4|157.120.0.0|65536|20040401||
apnic||ipv4|157.128.0.0|65536|20040401||
apnic||ipv4|157.155.0.0|65536|20040401||
apnic||ipv4|157.179.0.0|65536|20040401||
apnic||ipv4|157.192.0.0|65536|20040401||
apnic||ipv4|157.197.0.0|65536|20040401||
apnic||ipv4|157.205.0.0|65536|20040401||
apnic||ipv4|157.211.0.0|65536|20040401||
apnic||ipv4|157.227.0.0|65536|20040401||
apnic||ipv4|158.040.0.0|65536|20031001||
apnic||ipv4|158.044.0.0|131072|20031001||
apnic||ipv4|158.054.0.0|65536|20031001||
apnic||ipv4|158.089.0.0|65536|20031001||
apnic||ipv4|158.108.0.0|65536|20031001||
apnic||ipv4|158.132.0.0|65536|20031001||
apnic||ipv4|158.144.0.0|65536|20031001||
apnic||ipv4|158.161.0.0|65536|20031001||
apnic||ipv4|158.182.0.0|65536|20031001||
apnic||ipv4|158.198.0.0|131072|20031001||
apnic||ipv4|158.200.0.0|524288|20031001||
apnic||ipv4|158.208.0.0|524288|20031001||
apnic||ipv4|158.217.0.0|65536|20031001||
apnic||ipv4|159.013.0.0|65536|20031001||
apnic||ipv4|159.052.0.0|65536|20031001||
apnic||ipv4|159.073.0.0|65536|20031001||
apnic||ipv4|159.080.0.0|65536|20031001||
apnic||ipv4|159.111.0.0|65536|20031001||
apnic||ipv4|159.117.0.0|65536|20031001||
apnic||ipv4|159.196.0.0|65536|20031001||
apnic||ipv4|159.207.0.0|65536|20031001||
apnic||ipv4|159.211.0.0|65536|20031001||
apnic||ipv4|159.226.0.0|65536|20031001||
apnic||ipv4|159.228.0.0|65536|20031001||
apnic||ipv4|159.248.0.0|65536|20031001||
apnic||ipv4|160.004.0.0|65536|20040401||
apnic||ipv4|160.011.0.0|65536|20040401||
apnic||ipv4|160.12.0.0|262144|20040401||
apnic||ipv4|160.16.0.0|524288|20040401||
apnic||ipv4|160.24.0.0|262144|20040401||
apnic||ipv4|160.28.0.0|131072|20040401||
apnic||ipv4|160.30.0.0|65536|20040401||
apnic||ipv4|160.064.0.0|65536|20040401||
apnic||ipv4|160.074.0.0|65536|20040401||
apnic||ipv4|160.096.0.0|65536|20040401||
apnic||ipv4|160.185.0.0|65536|20040401||
apnic||ipv4|160.186.0.0|131072|20040401||
apnic||ipv4|160.188.0.0|262144|20040401||
apnic||ipv4|160.192.0.0|524288|20040401||
apnic||ipv4|160.200.0.0|262144|20040401||
apnic||ipv4|160.204.0.0|65536|20040401||
apnic||ipv4|160.206.0.0|65536|20040401||
apnic||ipv4|160.215.0.0|65536|20040401||
apnic||ipv4|160.222.0.0|65536|20040401||
apnic||ipv4|160.233.0.0|65536|20040401||
apnic||ipv4|160.234.0.0|131072|20040401||
apnic||ipv4|160.236.0.0|262144|20040401||
apnic||ipv4|160.248.0.0|262144|20040401||
apnic||ipv4|160.252.0.0|65536|20040401||
apnic||ipv4|161.029.0.0|65536|20040201||
apnic||ipv4|161.043.0.0|65536|20040201||
apnic||ipv4|161.050.0.0|65536|20040201||
apnic||ipv4|161.064.0.0|131072|20040201||
apnic||ipv4|161.66.0.0|65536|20040201||
apnic||ipv4|161.075.0.0|65536|20040201||
apnic||ipv4|161.093.0.0|65536|20040201||
apnic||ipv4|161.94.0.0|131072|20040201||
apnic||ipv4|161.96.0.0|65536|20040201||
apnic||ipv4|161.117.0.0|65536|20040201||
apnic||ipv4|161.118.0.0|65536|20040201||
apnic||ipv4|161.122.0.0|65536|20040201||
apnic||ipv4|161.126.0.0|65536|20040201||
apnic||ipv4|161.139.0.0|65536|20040201||
apnic||ipv4|161.142.0.0|131072|20040201||
apnic||ipv4|161.146.0.0|65536|20040201||
apnic||ipv4|161.152.0.0|65536|20040201||
apnic||ipv4|161.200.0.0|65536|20040201||
apnic||ipv4|161.207.0.0|65536|20040201||
apnic||ipv4|161.229.0.0|65536|20040201||
apnic||ipv4|161.246.0.0|65536|20040201||
apnic||ipv4|161.248.0.0|65536|20040201||
apnic||ipv4|162.004.0.0|65536|20030701||
apnic||ipv4|162.105.0.0|65536|20030701||
apnic||ipv4|162.112.0.0|65536|20030701||
apnic||ipv4|162.145.0.0|65536|20030701||
apnic||ipv4|162.146.0.0|131072|20030701||
apnic||ipv4|163.007.0.0|65536|20030401||
apnic||ipv4|163.8.0.0|65536|20030401||
apnic||ipv4|163.013.0.0|65536|20030401||
apnic||ipv4|163.14.0.0|131072|20030401||
apnic||ipv4|163.16.0.0|1048576|20030401||
apnic||ipv4|163.32.0.0|65536|20030401||
apnic||ipv4|163.042.0.0|131072|20030401||
apnic||ipv4|163.44.0.0|262144|20030401||
apnic||ipv4|163.48.0.0|524288|20030401||
apnic||ipv4|163.56.0.0|262144|20030401||
apnic||ipv4|163.60.0.0|131072|20030401||
apnic||ipv4|163.122.0.0|65536|20030401||
apnic||ipv4|163.127.0.0|65536|20030401||
apnic||ipv4|163.144.0.0|524288|20030401||
apnic||ipv4|163.152.0.0|65536|20030401||
apnic||ipv4|163.180.0.0|65536|20030401||
apnic||ipv4|163.189.0.0|65536|20030401||
apnic||ipv4|163.208.0.0|262144|20030401||
apnic||ipv4|163.212.0.0|65536|20030401||
apnic||ipv4|163.214.0.0|131072|20030401||
apnic||ipv4|163.216.0.0|262144|20030401||
apnic||ipv4|163.220.0.0|131072|20030401||
apnic||ipv4|163.223.0.0|65536|20030401||
apnic||ipv4|163.224.0.0|262144|20030401||
apnic||ipv4|163.232.0.0|131072|20030401||
apnic||ipv4|163.239.0.0|65536|20030401||
apnic||ipv4|164.043.0.0|65536|20030701||
apnic||ipv4|164.046.0.0|65536|20030701||
apnic||ipv4|164.053.0.0|65536|20030701||
apnic||ipv4|164.069.0.0|65536|20030701||
apnic||ipv4|164.70.0.0|131072|20030701||
apnic||ipv4|164.075.0.0|65536|20030701||
apnic||ipv4|164.078.0.0|65536|20030701||
apnic||ipv4|164.080.0.0|65536|20030701||
apnic||ipv4|164.097.0.0|65536|20030701||
apnic||ipv4|164.100.0.0|65536|20030701||
apnic||ipv4|164.108.0.0|65536|20030701||
apnic||ipv4|164.112.0.0|65536|20030701||
apnic||ipv4|164.115.0.0|65536|20030701||
apnic||ipv4|164.124.0.0|131072|20030701||
apnic||ipv4|164.160.0.0|262144|20030701||
apnic||ipv4|164.164.0.0|65536|20030701||
apnic||ipv4|165.012.0.0|65536|20030801||
apnic||ipv4|165.014.0.0|131072|20030801||
apnic||ipv4|165.18.0.0|65536|20030801||
apnic||ipv4|165.021.0.0|65536|20030801||
apnic||ipv4|165.031.0.0|65536|20030801||
apnic||ipv4|165.067.0.0|65536|20030801||
apnic||ipv4|165.069.0.0|65536|20030801||
apnic||ipv4|165.076.0.0|65536|20030801||
apnic||ipv4|165.084.0.0|65536|20030801||
apnic||ipv4|165.086.0.0|65536|20030801||
apnic||ipv4|165.093.0.0|65536|20030801||
apnic||ipv4|165.096.0.0|65536|20030801||
apnic||ipv4|165.099.0.0|65536|20030801||
apnic||ipv4|165.100.0.0|131072|20030801||
apnic||ipv4|165.102.0.0|65536|20030801||
apnic||ipv4|165.108.0.0|65536|20030801||
apnic||ipv4|165.118.0.0|65536|20030801||
apnic||ipv4|165.132.0.0|131072|20030801||
apnic||ipv4|165.141.0.0|65536|20030801||
apnic||ipv4|165.142.0.0|65536|20030801||
apnic||ipv4|165.186.0.0|131072|20030801||
apnic||ipv4|165.191.0.0|65536|20030801||
apnic||ipv4|165.194.0.0|65536|20030801||
apnic||ipv4|165.202.0.0|65536|20030801||
apnic||ipv4|165.205.0.0|65536|20030801||
apnic||ipv4|165.209.0.0|65536|20030801||
apnic||ipv4|165.213.0.0|65536|20030801||
apnic||ipv4|165.220.0.0|65536|20030801||
apnic||ipv4|165.228.0.0|131072|20030801||
apnic||ipv4|165.240.0.0|262144|20030801||
apnic||ipv4|165.244.0.0|65536|20030801||
apnic||ipv4|165.246.0.0|65536|20030801||
apnic||ipv4|166.064.0.0|131072|20030801||
apnic||ipv4|166.079.0.0|65536|20030801||
apnic||ipv4|166.081.0.0|65536|20030801||
apnic||ipv4|166.083.0.0|65536|20030801||
apnic||ipv4|166.100.0.0|65536|20030801||
apnic||ipv4|166.103.0.0|65536|20030801||
apnic||ipv4|166.104.0.0|65536|20030801||
apnic||ipv4|166.106.0.0|65536|20030801||
apnic||ipv4|166.111.0.0|65536|20030801||
apnic||ipv4|166.118.0.0|131072|20030801||
apnic||ipv4|166.120.0.0|131072|20030801||
apnic||ipv4|166.125.0.0|65536|20030801||
apnic||ipv4|167.030.0.0|65536|20030701||
apnic||ipv4|167.103.0.0|65536|20030701||
apnic||ipv4|167.123.0.0|65536|20030701||
apnic||ipv4|167.130.0.0|65536|20030701||
apnic||ipv4|167.139.0.0|65536|20030701||
apnic||ipv4|167.162.0.0|65536|20030701||
apnic||ipv4|167.169.0.0|65536|20030701||
apnic||ipv4|167.175.0.0|65536|20030701||
apnic||ipv4|167.179.0.0|65536|20030701||
apnic||ipv4|167.189.0.0|65536|20030701||
apnic||ipv4|167.205.0.0|65536|20030701||
apnic||ipv4|168.070.0.0|65536|20030801||
apnic||ipv4|168.078.0.0|131072|20030801||
apnic||ipv4|168.095.0.0|65536|20030801||
apnic||ipv4|168.106.0.0|65536|20030801||
apnic||ipv4|168.115.0.0|65536|20030801||
apnic||ipv4|168.120.0.0|65536|20030801||
apnic||ipv4|168.126.0.0|65536|20030801||
apnic||ipv4|168.130.0.0|131072|20030801||
apnic||ipv4|168.132.0.0|65536|20030801||
apnic||ipv4|168.134.0.0|65536|20030801||
apnic||ipv4|168.140.0.0|65536|20030801||
apnic||ipv4|168.152.0.0|131072|20030801||
apnic||ipv4|168.154.0.0|65536|20030801||
apnic||ipv4|168.160.0.0|65536|20030801||
apnic||ipv4|168.186.0.0|65536|20030801||
apnic||ipv4|168.188.0.0|65536|20030801||
apnic||ipv4|168.198.0.0|65536|20030801||
apnic||ipv4|168.217.0.0|65536|20030801||
apnic||ipv4|168.219.0.0|65536|20030801||
apnic||ipv4|168.248.0.0|131072|20030801||
apnic||ipv4|168.252.0.0|65536|20030801||
apnic||ipv4|169.140.0.0|65536|20030901||
apnic||ipv4|169.201.0.0|65536|20030901||
apnic||ipv4|170.038.0.0|65536|20030801||
apnic||ipv4|170.095.0.0|65536|20030801||
apnic||ipv4|170.157.0.0|65536|20030801||
apnic||ipv4|170.179.0.0|65536|20030801||
apnic||ipv4|192.005.090.0|256|20030801||
apnic||ipv4|192.005.216.0|256|20030801||
apnic||ipv4|192.005.240.0|256|20030801||
apnic||ipv4|192.012.076.0|256|20030801||
apnic||ipv4|192.016.178.0|512|20030801||
apnic||ipv4|192.016.180.0|256|20030801||
apnic||ipv4|192.026.091.0|256|20030801||
apnic||ipv4|192.026.093.0|256|20030801||
apnic||ipv4|192.026.94.0|256|20030801||
apnic||ipv4|192.026.096.0|256|20030801||
apnic||ipv4|192.026.215.0|256|20030801||
apnic||ipv4|192.026.216.0|2048|20030801||
apnic||ipv4|192.026.224.0|1024|20030801||
apnic||ipv4|192.026.228.0|512|20030801||
apnic||ipv4|192.026.230.0|256|20030801||
apnic||ipv4|192.026.232.0|256|20030801||
apnic||ipv4|192.031.116.0|1024|20030801||
apnic||ipv4|192.031.120.0|1024|20030801||
apnic||ipv4|192.031.124.0|256|20030801||
apnic||ipv4|192.031.197.0|256|20030801||
apnic||ipv4|192.031.198.0|512|20030801||
apnic||ipv4|192.031.200.0|1024|20030801||
apnic||ipv4|192.031.204.0|512|20030801||
apnic||ipv4|192.031.206.0|256|20030801||
apnic||ipv4|192.033.135.0|256|20030801||
apnic||ipv4|192.035.059.0|256|20030801||
apnic||ipv4|192.035.248.0|256|20030801||
apnic||ipv4|192.041.146.0|256|20030801||
apnic||ipv4|192.041.170.0|256|20030801||
apnic||ipv4|192.041.178.0|512|20030801||
apnic||ipv4|192.041.180.0|1024|20030801||
apnic||ipv4|192.041.184.0|2048|20030801||
apnic||ipv4|192.041.192.0|1024|20030801||
apnic||ipv4|192.041.196.0|512|20030801||
apnic||ipv4|192.041.203.0|256|20030801||
apnic||ipv4|192.041.206.0|256|20030801||
apnic||ipv4|192.042.052.0|256|20030801||
apnic||ipv4|192.042.060.0|512|20030801||
apnic||ipv4|192.042.62.0|256|20030801||
apnic||ipv4|192.042.084.0|512|20030801||
apnic||ipv4|192.042.86.0|256|20030801||
apnic||ipv4|192.042.103.0|256|20030801||
apnic||ipv4|192.042.104.0|1024|20030801||
apnic||ipv4|192.042.151.0|256|20030801||
apnic||ipv4|192.042.237.0|256|20030801||
apnic||ipv4|192.043.174.0|256|20030801||
apnic||ipv4|192.043.185.0|256|20030801||
apnic||ipv4|192.043.189.0|256|20030801||
apnic||ipv4|192.043.198.0|256|20030801||
apnic||ipv4|192.043.201.0|256|20030801||
apnic||ipv4|192.043.202.0|256|20030801||
apnic||ipv4|192.043.207.0|256|20030801||
apnic||ipv4|192.043.208.0|512|20030801||
apnic||ipv4|192.043.226.0|512|20030801||
apnic||ipv4|192.043.228.0|512|20030801||
apnic||ipv4|192.043.239.0|256|20030801||
apnic||ipv4|192.047.0.0|32768|20030801||
apnic||ipv4|192.047.128.0|16384|20030801||
apnic||ipv4|192.047.192.0|8192|20030801||
apnic||ipv4|192.047.224.0|4096|20030801||
apnic||ipv4|192.047.240.0|512|20030801||
apnic||ipv4|192.048.109.0|256|20030801||
apnic||ipv4|192.048.110.0|256|20030801||
